ed0aa77b;effeea40;クラックス;65;0;4;8;J;ハドソン;1990/12/14;5800;PZL
d8eff0df;9204a65d;グラディウス;49;0;2;4;J;コナミ;1986/4/25;4900;STG
5adbf660;c71d4ce7;グラディウスII;144;16;8;16;J;コナミ;1988/12/16;5900;STG
c060ed0a;5b11eb85;グランドマスター;16;0;16;16;J;バリエ;1991/2/26;6500;RPG
48f68d40;23a60a62;クルクルランド;0;0;1;1;J;任天堂;1984/11/22;4500;ACT
c68363f6;c68363f6;クレイジークライマー;64;176;8;0;J;日本物産;1986/12/26;5300;ACT
1d89610e;37a4552f;グレイトバトルサイバー;64;0;8;32;J;バンプレスト;1992/12/25;7300;ACT
d09b74dc;3ecaa6a3;グレートタンク;16;0;8;16;J;SNK;1988/7/1;5500;ACT
bcf68611;bcf68611;グレートディール;16;0;8;0;J;ヘクト;1991/10/25;6800;PZL
0897021b;11fc8686;グレムリン2;80;64;8;32;J;サンソフト;1990/12/14;6500;ACT
db05106e;b515e7d4;クレヨンしんちゃん" オラとぽいぽい";0;16;8;16;J;バンダイ;1993/8/27;5800;PZL
e95454fc;fa918f22;クロスファイヤー;65;0;8;16;J;九娯貿易;1990/11/2;6200;ACT
8e62d229;87a3f91e;けいさんゲーム1年生のさんすう;144;176;2;1;J;トンキンハウス;1986/4/1;4900;EDU
892cbbc2;daadebfa;けいさんゲーム2年生の算数;145;176;2;1;J;トンキンハウス;1986/4/1;4900;EDU
98dc1099;b3598cd0;けいさんゲーム3年生の算数;145;176;2;1;J;トンキンハウス;1986/4/1;4900;EDU
8b4a2866;39b2ecda;けいさんゲーム4年生の算数;49;0;2;4;J;トンキンハウス;1986/10/1;4900;EDU
9aacd75d;b5976b7c;けいさんゲーム5・6年生の算数;49;0;2;4;J;トンキンハウス;1986/10/1;4900;EDU
1dbd1d2b;3c5a512b;ゲイモス;0;0;2;1;J;アスキー;1985/8/1;5500;STG
27c16011;27c16011;ゲートイン" 馬券必勝学";16;0;16;0;J;ケイアミューズメントリース;1990/5/25;9800;SLG
f1c76aed;0905e0d5;ゲームパーティー;16;0;8;16;J;ココナッツジャパン;1990/8/3;6500;TAB
64a02715;ff1412ea;激亀忍者伝;16;0;8;16;J;コナミ;1989/5/12;5800;ACT
481519b1;547ad451;激闘スタジアム;16;0;8;16;J;テクモ;1989/12/15;3900;SPT
36c5ee93;bf968b1e;激闘プロレス!! 闘魂列伝;16;0;8;16;J;テクモ;1989/9/1;5800;SPT
50893b58;bf968b1e;激闘プロレス!! 闘魂列伝 (alt);16;0;8;16;J;テクモ;1989/9/1;5800;SPT
04109355;04109355;激突四駆バトル;32;0;8;0;J;アイレム;1989/11/17;4800;CACT
d60e10aa;e7b03b03;ゲゲゲの鬼太郎 妖怪大魔境;49;0;2;4;J;バンダイ;1986/4/17;4900;ACT
bda8f8e4;48f8d55e;ゲゲゲの鬼太郎2;96;64;8;16;J;バンダイ;1987/12/1;5500;RPG
163eccae;df189d34;けっきょく南極大冒険;0;0;1;1;J;コナミ;1985/4/22;4500;ACT
49123146;c8859038;月風魔伝;112;16;8;16;J;コナミ;1987/7/7;4900;ACT
63c4e122;78dfb5d3;ゲバラ;16;0;8;16;J;SNK;1988/12/26;5500;STG
5397e80b;910cc30f;天下一武士 ケルナグール;65;0;8;8;J;ナムコ;1989/7/21;4900;ACT
eb465156;975b25ee;けろけろけろっぴの大冒険;48;0;2;4;J;キャラクターソフト;1991/3/29;3980;ACT
41f5d38d;0d44bacc;けろけろけろっぴの大冒険2;16;0;8;16;J;キャラクターソフト;1993/2/19;5400;ACT
4156a3cd;0c198d4f;けろっぴとけろりーぬのスプラッシュボム;16;0;8;4;J;キャラクターソフト;1993/12/1;4980;ACT
c372399b;13ec1c90;源平討魔伝;64;0;8;8;J;ナムコ;1988/10/21;4900;RPG
83cb743f;a817d175;甲子園;16;0;8;16;J;ケイアミューズメントリース;1989/10/6;5900;SPT
5318cdb9;294299ef;甲竜伝説ヴィルガスト外伝;67;0;8;32;J;エンジェル;1993/7/30;8000;RPG
4057c51b;6e4c0641;ゴーストバスターズ;48;0;2;4;J;徳間書店;1986/9/22;4500;ACT
5931be01;76e85ada;NEW ゴーストバスターズ2;16;0;8;16;J;HAL研究所;1990/12/26;5900;ACT
5b7ac91f;2dcd824f;GOAL！！;32;16;8;16;J;ジャレコ;1992/9/25;6300;SPT
78c4460d;78c4460d;ココロン;18;0;16;0;J;タケル;1991/5/3;6500;ACT
639d74e4;88be42e7;ゴジラ;16;0;8;16;J;東宝;1988/12/9;5800;ACT
dc75732f;ab4ac985;コズミックイプシロン;65;0;8;32;J;アスミック;1989/11/24;6500;STG
df3eb610;717e1169;コズミックウォーズ;18;0;8;16;J;コナミ;1989/8/4;6500;SLG
0cd79b71;35d8b101;コスモジェネシス;48;0;2;4;J;アスキー;1986/12/23;4900;STG
0da00298;69e534eb;御存知弥次喜多珍道中;16;0;16;16;J;HAL研究所;1989/11/7;6800;ADV
7f1d087f;1cac1791;御存知弥次喜多珍道中 (alt);16;0;16;16;J;;1989/11/7;6800;ADV
79698b98;c17ae2dc;ゴッドスレイヤー" はるか天空のソナタ";66;0;16;16;J;SNK;1990/4/13;7600;RPG
c7642467;900c7442;コナミックスポーツ イン ソウル;16;0;8;16;J;コナミ;1988/9/16;5500;SPT
24ba90ca;e4cf4e13;コブラコマンド;16;0;8;16;J;データイースト;1988/10/21;5800;STG
4a99b47e;5603f579;五目ならべ;1;0;1;1;J;任天堂;1983/8/27;4500;TAB
9fd718fd;9fd718fd;ゴリラーマン;65;0;32;0;J;ヨネザワ;1993/4/28;6900;TAB
b25735f3;92d5e3dc;ゴルゴ13 第一章;16;0;8;16;J;ビック東海;1988/3/1;5700;ADV
a0006b26;92d5e3dc;ゴルゴ13 第一章 (alt);16;0;8;16;J;ビック東海;1988/3/1;5700;ADV
27d34a57;cfd0cc7b;ゴルゴ13 第二章;65;0;8;16;J;ビック東海;1990/7/27;6000;ACT
1829616a;196f05dd;ゴルビーのパイプライン大作戦;48;0;2;4;J;徳間書店;1991/4/12;4900;PZL
5c9063e0;9c7e6421;ゴルフ" (ROM版)";1;0;1;1;J;任天堂;1984/5/1;4500;SPT
3f0c8136;7876e439;ゴルフグランドスラム;16;0;8;16;J;ヘクト;1991/1/31;9700;SPT
baca10a9;837c1342;ゴルフッ子オープン;16;32;8;32;J;タイトー;1989/11/25;5900;SPT
99004b45;6c5dbedf;コロンブス 黄金の夜明け;67;0;8;16;J;トミー;1992/11/20;7500;RPG
b27b8cf4;919ac0fe;魂斗羅;112;16;8;16;J;コナミ;1988/2/9;5300;ACT
a6648353;6a10add2;コンフリクト;18;0;8;16;J;ビック東海;1989/12/1;6200;SLG
e583ec5e;4e7db5af;サーカス・チャーリー;1;0;1;1;J;ソフトプロ;1986/3/4;4900;ACT
0efde8c0;607db27a;サイドポケット;64;0;8;4;J;ナムコ;1987/10/1;3900;TAB
203d32ab;203d32ab;西遊記ワールド;33;0;8;0;J;ジャレコ;1988/11/11;5501;ACT
69d07ddb;69d07ddb;西遊記ワールド (alt);33;0;8;0;J;ジャレコ;1988/11/11;5500;ACT
75b3eb37;b092fa3e;西遊記ワールドII;32;16;8;16;J;ジャレコ;1990/12/7;5600;ACT
9c04c8d5;ab3062cf;魁！！男塾" 疾風一号生";0;16;8;16;J;バンダイ;1989/3/3;5800;ACT
139b15ba;1c309d0a;THE GOLF'92;16;0;8;16;J;ジーオーワン;1992/7/3;6900;SPT
2858933b;2858933b;殺意の階層 ソフトハウス連続殺人事件;16;0;16;0;J;HAL研究所;1988/1/1;5300;ADV
27aeaf2f;040c8685;サッカー" (ROM版)";1;0;2;1;J;任天堂;1985/4/1;4900;SPT
a9a4ea4c;2b6d2447;里見八犬伝;18;0;8;16;J;SNK;1989/1/20;5900;RPG
cc3544b0;9b565541;ザ・トライアスロン;16;0;8;16;J;ケイアミューズメントリース;1988/12/16;5600;SPT
0902c8f0;3403b1fc;真田十勇士;18;0;8;16;J;ケムコ;1988/6/1;5800;RPG
828f8f1f;93dc3c82;砂漠の狐;16;0;8;16;J;ケムコ;1988/4/1;5500;SLG
b04ba659;b04ba659;ザ・ブラックバス;32;0;8;0;J;ホットビィ;1987/2/1;5300;SLG
99a62e47;99a62e47;ザ・ブラックバスII;32;0;8;0;J;ホットビィ;1988/10/1;5800;SLG
f927fa43;d24de7f9;ザ・ブルーマリーン;64;0;8;16;J;ホットビィ;1991/12/27;6300;SLG
f31dcc15;126ea4a0;サマーカーニバル'92烈火;65;0;8;16;J;ナグザット;1992/7/17;4980;STG
cfd4a281;8ce9c87b;ザ・マネーゲーム;18;0;8;4;J;ソフエル;1988/8/1;5900;SLG
b9ab06aa;ea79cc19;ザ・マネーゲームII;16;0;8;16;J;ソフエル;1989/12/20;5900;SLG
016c93d8;016c93d8;サラダの国のトマト姫;16;0;16;0;J;ハドソン;1988/5/1;5900;ADV
ac652b47;ac652b47;沙羅曼蛇;145;64;8;0;J;コナミ;1987/9/1;4900;STG
d0eb749f;efb1df9e;ザ・ロード・オブ・キング;32;16;8;16;J;ジャレコ;1989/12/22;5600;ACT
abbf7217;abbf7217;三國志;18;0;16;0;J;光栄;1988/10/30;9800;SLG
184c2124;95ba5733;三國志II;82;0;16;32;J;光栄;1990/11/2;14800;SLG
e64b8975;b78970d2;三国志 中原の覇者;51;16;8;16;J;ナムコ;1988/7/29;6900;SLG
098c672a;6901346e;三国志II 覇王の大陸;50;16;16;32;J;ナムコ;1992/6/10;6900;SLG
ebcf8419;181ec6b4;サンサーラ・ナーガ;67;0;16;16;J;ビクター音楽産業;1990/3/23;7500;RPG
7b72fba4;e9bc16ff;サンダーバード;16;0;8;16;J;パックインビデオ;1989/9/29;5500;STG
f41add60;61f96440;さんまの名探偵;64;0;8;8;J;ナムコ;1987/4/1;4900;ADV
485ac098;9a35edfe;サンリオカーニバル;49;0;2;4;J;キャラクターソフト;1990/11/22;3980;PZL
3d95d866;dbdefceb;サンリオカーニバル2;49;0;2;4;J;キャラクターソフト;1993/1/14;3980;PZL
f7b852e4;f159b106;サンリオカップポンポンバレー;49;0;2;4;J;キャラクターソフト;1992/7/17;3980;SPT
0dc53188;0dc53188;ジーザス" 恐怖のバイオモンスター";16;0;16;0;J;キングレコード;1989/3/17;5900;ADV
63af202f;63af202f;JJ;33;0;8;0;J;スクウェア;1987/12/7;4500;STG
3d4b64f1;12bba335;Jリーグウイニングゴール;65;0;8;16;J;EAビクター;1994/5/27;7980;SPT
803b9979;1f2f4861;Jリーグファイティングサッカー;67;0;8;16;J;アイ・ジー・エス;1993/6/19;7900;SPT
1500e835;63bb86b5;ジェットソン;16;32;8;32;J;タイトー;1993/4/23;6800;ACT
074ec424;a3d59f62;アラビアンドリーム シェラザード;16;0;8;16;J;カルチャーブレーン;1987/9/1;5500;RPG
bc1fbd7b;bc1fbd7b;紫禁城;16;0;8;0;J;東映動画;1991/4/26;5300;PZL
22d6d5bd;f9b4c729;時空勇伝デビアス;65;0;8;8;J;ナムコ;1987/11/27;4900;ACT
045e8cd8;170739cf;地獄極楽丸;65;0;8;16;J;パックインビデオ;1990/12/21;6200;ACT
e492d45a;e16bb5fe;ジッピーレース;0;0;1;1;J;アイレム;1985/7/18;4500;CACT
c8160857;dda9f780;シティコネクション;113;80;1;2;J;ジャレコ;1985/9/27;4900;CACT
2bb6a0f8;2bb6a0f8;シャーロックホームズ 伯爵令嬢誘拐事件;33;0;8;0;J;トーワチキ;1986/12/11;5000;ADV
;;;;;;;;任天堂;;;
29e173ff;23e6d471;ジャイロダイン;1;0;2;1;J;タイトー;1986/3/13;4900;STG
927c7a3a;1dac6e97;亜空間サバイバルゲーム ジャウスト;1;0;1;1;J;HAL研究所;1987/10/30;3900;ACT
0f1babe7;424ec0a6;じゃじゃ丸撃魔伝" 幻の金魔城";34;16;8;16;J;ジャレコ;1990/5/29;5900;RPG
ecec80b4;75f96142;じゃじゃ丸忍法帳;177;64;8;16;J;ジャレコ;1989/3/28;5800;RPG
12f048df;0091afbe;じゃじゃ丸忍法帳 (alt);177;64;8;16;J;ジャレコ;1989/3/28;5800;RPG
d6cc1f78;e3626d51;じゃじゃ丸の大冒険;33;64;2;4;J;ジャレコ;1986/8/22;4900;ACT
6bbe2be5;e6f5fdd2;じゃじゃ丸の大冒険 (alt);33;64;2;4;J;ジャレコ;1986/8/22;4900;ACT
9cbadc25;5d9d9891;ジャストブリード;82;0;32;32;J;エニックス;1992/12/15;9700;RPG
59280bec;9a172152;ジャッキーチェン;65;0;8;16;J;ハドソン;1991/1/25;5800;ACT
917d9262;917d9262;シャッフルパックカフェ;32;0;8;0;J;ポニーキャニオン;1990/10/21;6200;TAB
bdc124e5;bdc124e5;シャッフルファイト;65;0;16;0;J;バンプレスト;1992/10/9;7600;SLG
cf40b1c5;6b403c04;シャドウゲイト;67;0;8;16;J;ケムコ;1989/3/31;6200;ADV
50da4867;90597545;シャドウブレイン;67;0;8;32;J;ポニーキャニオン;1991/3/21;9800;RPG
39b68aa3;5a3ec21c;じゃりん子チエ;112;16;8;32;J;コナミ;1988/7/1;5800;ADV
c22bc87b;009da4c0;陰謀の惑星 シャンカラ;65;0;8;16;J;アイ・ジー・エス;1992/6/26;9700;SLG
0973f714;0973f714;雀豪;18;0;16;0;J;ビクター音楽産業;1990/8/30;6700;TAB
e61e89ee;e61e89ee;上海;33;0;8;0;J;サンソフト;1987/12/1;5300;PZL
e62a531b;e62a531b;上海II;33;0;8;0;J;サンソフト;1990/8/24;5500;PZL
b976219a;918c1b71;ジャンピンキッド" ジャックと豆の木ものがたり";65;0;8;16;J;アスミック;1990/12/19;5800;ACT
da122635;da122635;ジャンボウ;33;0;8;0;J;ケイアミューズメントリース;1987/7/18;4980;PZL
8dcd9486;fb26ff02;ジャンボ尾崎のホールインワン" プロフェッショナル";16;0;8;4;J;HAL研究所;1988/2/1;5600;SPT
6772ca86;c420552f;獣王記;65;0;8;16;J;アスミック;1990/7/20;5900;ACT
716daea5;36b93d27;じゅうべえくえすと;50;16;16;32;J;ナムコ;1991/1/4;7800;RPG
cf23290f;29c61b41;じゅうべえくえすと (alt);50;16;16;32;J;ナムコ;1991/1/4;7800;RPG
fdb8aa9a;bd8a0d7d;重力装甲メタルストーム;65;0;8;32;J;アイレム;1992/4/24;6500;ACT
ccaf543a;0baf01d0;JuJu伝説;65;0;8;32;J;タイトー;1991/7/19;6800;ACT
708ea2be;6daaa704;ジョイメカファイト;66;0;16;32;J;任天堂;1993/5/21;4757;ACT
5a6860f1;5a6860f1;将棋名鑑'92;64;0;16;0;J;ヘクト;1992/1/25;6800;TAB
ae280e20;ae280e20;将棋名鑑'93;64;0;16;0;J;ヘクト;1992/12/4;6800;TAB
44b060da;44b060da;将軍;18;0;8;0;J;ヘクト;1988/5/27;5800;SLG
c30c9ec9;c30c9ec9;ファミコンドラマ 小公子セディ;18;0;16;0;J;フジテレビ;1988/12/24;5900;ADV
31c7ad13;f225e3f5;少年アシベ ネパール大冒険;66;0;8;16;J;タカラ;1991/11/15;6980;ADV
900e3a23;fe94066d;シルヴァサーガ;67;0;16;32;J;セタ;1992/7/24;7800;RPG
23e9c736;23e9c736;新里見八犬伝;18;0;16;0;J;東映動画;1989/12/8;6200;RPG
03fc2b59;cb60da45;新人類;49;0;2;4;J;リコーエレメックス;1987/2/10;4900;STG
bb435255;bb435255;神仙伝;18;0;16;0;J;アイレム;1989/12/15;6300;RPG
4ae58f5d;142f7f3f;新燃えろ！！プロ野球;32;16;16;16;J;ジャレコ;1989/7/13;6300;SPT
39f2ce4b;e6c28c5f;水滸伝;82;0;16;16;J;光栄;1990/6/29;11800;SLG
45917511;45917511;スウィートホーム;18;0;16;0;J;カプコン;1989/12/15;6500;RPG
908505ee;f2ec0901;スーパーアラビアン;1;0;1;1;J;サンソフト;1985/7/25;4500;ACT
f56135c0;775b8ed9;西村京太郎ミステリー スーパーエクスプレス殺人事件;65;0;8;16;J;アイレム;1990/3/2;6500;ADV
b1250d0c;0bbacf8f;スーパー魂斗羅;65;0;8;16;J;コナミ;1990/2/2;5800;ACT
3fa96277;3fa96277;スーパースターフォース;33;0;8;0;J;テクモ;1986/11/11;5300;STG
705bd7c3;0a1bcd91;スーパースタープロレスリング;64;0;8;16;J;ポニーキャニオン;1989/12/9;5900;SPT
9cbb0291;0f0d64b7;スーパースプリント;65;0;4;8;J;アルトロン;1991/8/3;6500;CACT
ee60b5d6;7c854039;スーパーゼビウス;64;0;8;4;J;ナムコ;1986/9/19;4900;STG
7bb5664f;4d21172c;スーパーゼビウス (alt);64;0;8;4;J;ナムコ;1986/9/19;4900;STG
b1494b9e;17ac5303;スーパーダイナミックバドミントン;1;0;2;1;J;バップ;1988/8/26;4900;SPT
711c2b0e;51c7c66a;スーパーチャイニーズ;64;0;2;2;J;ナムコ;1986/6/20;3900;ACT
26bfed27;47a57fc3;スーパーチャイニーズ2 ドラゴンキッド;64;0;8;16;J;カルチャーブレーン;1989/5/26;5900;ACT
f17486df;bf471693;スーパーチャイニーズ3;18;0;8;16;J;カルチャーブレーン;1991/3/1;6300;ACT
1c66baf6;1c66baf6;スーパーピットフォール;33;0;8;0;J;ポニーキャニオン;1986/9/5;5500;ACT
1a2ea6b9;1a2ea6b9;スーパーピンボール;16;0;8;0;J;ココナッツジャパン;1988/8/23;5800;TAB
dfc0ce21;dfc0ce21;スーパーブラックオニキス;18;0;16;0;J;BPS;1988/7/14;5900;RPG
d445f698;5cf548d3;スーパーマリオブラザーズ" (prog 0)";1;0;2;1;J;任天堂;1985/9/13;4900;ACT
c96971e2;0b97b2af;スーパーマリオブラザーズ" (prog 1)";1;0;2;1;J;任天堂;1985/9/13;4901;ACT
52e2b5e0;e386da54;スーパーマリオブラザーズ3;64;0;16;16;J;任天堂;1988/10/23;6500;ACT
80fb7e6b;c283e72d;スーパーマリオUSA;65;0;8;16;J;任天堂;1992/9/14;4757;ACT
856e7600;fcde8825;スーパーマン;16;0;8;16;J;ケムコ;1987/12/26;5500;ACT
09ffdf45;09ffdf45;スーパー桃太郎電鉄;18;0;16;0;J;ハドソン;1992/3/20;5800;TAB
9f5138cb;5d6952b9;スーパーラグビー;16;0;8;16;J;T.S.S.;1989/12/27;5900;SPT
d175b0cb;1a3f1f1c;スーパーリアルベースボール;16;0;8;16;J;バップ;1988/7/1;5500;SPT
ca6a7bf1;90faa618;スカイキッド;65;0;2;4;J;ナムコ;1986/8/22;3900;STG
e47e9fa7;219ce59d;スカイデストロイヤー;0;0;1;1;J;タイトー;1985/11/14;4500;STG
cb0a76b1;cb0a76b1;スクウェアのトムソーヤ;18;0;16;0;J;スクウェア;1989/11/30;6500;RPG
4dfd949e;c4482b58;スクーン;1;0;2;1;J;アイレム;1986/6/26;4900;STG
28c11d24;28c11d24;スケバン刑事III;33;0;8;0;J;東映動画;1988/1/22;5300;ACT
02863604;02863604;スケバン刑事III (alt);33;0;8;0;J;東映動画;1988/1/22;5300;ACT
1411005b;e19a2473;すごろクエスト～ダイスの戦士たち;67;0;8;16;J;テクノスジャパン;1991/6/28;6500;RPG
bad36c17;7d139211;スターウォーズ(ビクター版);65;0;8;16;J;ナムコ;1991/11/15;6700;ACT
ca69751b;8a2824bb;スターウォーズ(ナムコ版);48;16;8;16;J;ビクター音楽産業;1987/12/4;4900;ACT
0b6443d4;702d9b33;スターウォーズ～帝国の逆襲;65;0;16;32;J;ビクター音楽産業;1993/3/12;7900;ACT
493bd2ff;13556927;スターゲイト;1;0;1;1;J;HAL研究所;1987/9/24;3900;STG
1b421e9c;e6c4ec06;スターソルジャー;49;0;2;4;J;ハドソン;1986/6/13;4900;STG
6823cbc8;fd7dd2b0;スターフォース;1;0;1;1;J;ハドソン;1985/6/25;4900;STG
26bd6ec6;a3414faa;スターラスター;0;0;2;1;J;ナムコ;1985/12/6;4900;STG
5440811c;5440811c;スティックハンター;33;0;8;0;J;ケイアミューズメントリース;1987/12/18;5500;SPT
f19a11af;33159eac;STED 遺跡惑星の野望;18;0;8;16;J;ケイアミューズメントリース;1990/7/27;5900;STG
f308e97a;190439b9;頭脳戦艦ガル;0;0;2;1;J;デービーソフト;1985/12/14;4900;STG
aaf49344;b8e16bd0;スノーブラザーズ;16;0;8;16;J;東亜プラン;1991/12/6;6500;ACT
cf0c9d97;b36457c7;スパイVSスパイ;144;176;2;1;J;ケムコ;1986/4/25;4900;SLG
6058c65d;36d5482b;スパルタンX;1;0;2;1;J;任天堂;1985/6/21;4900;ACT
6f6686b0;d202612b;スパルタンX2;16;64;8;16;J;アイレム;1991/9/27;5500;ACT
46fd7843;d666560f;スプラッターハウス;49;16;8;16;J;ナムコ;1989/7/31;4900;ACT
d9c093b1;50920b03;スペースインベーダー;0;0;1;1;J;タイトー;1985/4/17;4500;STG
ad9c63e2;0cd00488;ハイパーショット基本セット スペースシャドー;96;64;4;16;J;バンダイ;1989/2/20;9800;STG
43539a3c;43539a3c;スペースハリアー;16;0;8;0;J;タカラ;1989/1/5;5500;STG
684afccd;8218c637;スペースハンター;56;0;2;4;J;ケムコ;1986/9/26;4900;ACT
589b2ec8;2959b3fa;スペランカー;1;0;2;1;J;アイレム;1985/12/6;4900;ACT
5e98ba4a;5e98ba4a;スペランカーII 勇者への挑戦;33;0;8;0;J;アイレム;1987/9/18;5300;ACT
0abdd5ca;0abdd5ca;SPOT;16;0;8;0;J;BPS;1992/10/16;5500;TAB
7c3d2ea3;7c3d2ea3;SWAT;33;0;8;0;J;東映動画;1987/9/11;5300;SLG
fa6d4281;d8ee1e43;聖飢魔II;49;0;2;4;J;CBSソニーグループ;1986/12/25;4900;ACT
d8f651e2;d8f651e2;星霊狩り;33;0;16;0;J;ハドソン;1989/12/8;5800;ADV
0d3482d7;7866fb2c;聖鈴伝説リックル;65;0;16;16;J;タイトー;1992/6/26;6800;ACT
026c5fca;3bf15767;聖闘士星矢 黄金伝説;96;64;8;16;J;バンダイ;1987/8/10;5500;SLG
9561798d;bb375ed2;聖闘士星矢 完結編;16;0;8;16;J;バンダイ;1988/5/31;5800;SLG
396f0d59;add6374f;赤龍王;16;0;8;16;J;サンソフト;1989/2/10;5500;ADV
0caf2f15;92d0a3e8;セクロス;1;0;2;1;J;日本物産;1986/5/15;4900;STG
b3c30bea;eeb16683;ゼビウス;0;0;2;1;J;ナムコ;1984/11/8;4900;STG
7ae0bf3c;7ae0bf3c;ゼルダの伝説1;18;0;8;0;J;任天堂;1994/2/19;4900;RPG
441aeae6;441aeae6;戦場の狼;224;80;8;0;J;カプコン;1986/9/27;5500;STG
0f5f1f86;e5d49424;全米プロバスケット;16;0;8;16;J;ビック東海;1989/7/21;5800;SPT
d0df726e;d0df726e;ゾイド 中央大陸の戦い;33;0;8;0;J;東芝EMI;1987/9/1;5300;RPG
89e085fe;89e085fe;ゾイド2 ゼネバスの逆襲;18;0;16;0;J;東芝EMI;1989/1/27;5900;RPG
f3623561;912b790e;ゾイド黙示録;64;0;8;16;J;トミー;1990/12/21;6700;SLG
df3776c6;9e1ce13d;ソードマスター;65;0;8;16;J;アテナ;1990/12/21;5900;ACT
822f17eb;5e3f7004;ソフトボール天国;16;0;8;16;J;トンキンハウス;1989/10/27;5800;SPT
a91460b8;a91460b8;ソルスティス 三次元迷宮の狂獣;112;0;8;0;J;エピックソニーレコード;1990/7/20;5900;ACT
fe99bbed;0bf31a3d;それいけ！アンパンマン みんなでハイキング;64;0;8;16;J;エンジェル;1992/3/20;6000;ACT
d821a1c6;54b0e5dd;ソロモンの鍵;48;0;2;4;J;テクモ;1986/7/30;4900;PZL
eee6314e;c71e77ca;ソロモンの鍵2;67;0;8;16;J;テクモ;1992/1/24;6200;PZL
10baeef3;06093b5e;ソンソン;1;0;2;1;J;カプコン;1986/2/8;4900;ACT
41632cb6;c35e8d34;ゾンビハンター;16;0;8;4;J;ハイスコアメディアワーク;1987/7/3;4900;ACT
3eff62e4;a4a4f4bf;ダークロード;65;0;16;16;J;データイースト;1991/2/8;6800;TRPG
a1a33b85;41482da3;ベスト競馬 ダービースタリオン;18;0;8;16;J;アスキー;1991/12/20;6800;SLG
8c4d59d6;0b0d4d1b;ダービースタリオン全国版;18;0;8;16;J;アスキー;1992/8/29;7200;SLG
d27b9d50;c4cd7431;ターミネーター2;65;0;8;16;J;パックインビデオ;1992/6/26;6500;ACT
e46c156d;78bff6b0;タイガーヘリ;48;0;2;4;J;ポニーキャニオン;1986/12/5;4900;STG
956e3d90;a9a0d729;大怪獣デブラス;67;0;8;32;J;データイースト;1990/12/21;6500;SLG
78211ebf;9788b692;大工の源さん;65;0;8;16;J;アイレム;1991/11/15;6500;ACT
93b2cec4;744893da;大工の源さん2;16;64;16;32;J;アイレム;1993/10/22;6800;ACT
fe3488d1;f4cd4998;大航海時代;82;0;32;16;J;光栄;1991/3/23;11800;SLG
5a5a0cd9;53a94738;大戦略;18;0;8;4;J;ボーステック;1988/10/11;5900;SLG
75901b18;75901b18;タイタン;16;0;8;0;J;ソフエル;1990/8/10;5900;ACT
10b0f8b0;17627d4b;タイトーグランプリ 栄光へのライセンス;3;80;8;16;J;タイトー;1987/12/18;5500;CACT
99d38676;ecfd3c69;タイトーチェイスHQ;65;0;8;16;J;タイトー;1989/12/8;5900;CACT
4f16c504;4de477be;タイトーバスケットボール;65;0;8;16;J;タイトー;1991/4/26;5900;SPT
0ff6a3b5;ad28aef6;ダイナマイトバットマン;80;64;8;32;J;サンソフト;1991/12/20;6500;ACT
b786ab95;42b36609;ダイナマイトボウル;49;0;2;4;J;東芝EMI;1987/5/24;4900;SPT
c3ba98ee;dd53c4ae;タイニートゥーン・アドベンチャーズ;112;16;8;16;J;コナミ;1991/12/20;4900;ACT
91328c1d;7fcc340a;タイニートゥーン・アドベンチャーズ (alt);112;16;8;16;J;コナミ;1991/12/20;4900;ACT
e4362167;1aa0479c;タイニートゥーン・アドベンチャーズ2;80;80;8;16;J;コナミ;1992/11/27;4900;ACT
c48363b4;c5fea9f2;第2次スーパーロボット大戦;67;0;16;32;J;バンプレスト;1991/12/27;8200;SLG
28c2dfce;8ed0547e;ダイハード;16;0;8;16;J;パックインビデオ;1991/7/19;6500;ACT
78b09986;78b09986;魔城伝説II 大魔司教ガリウス;33;0;8;0;J;コナミ;1987/8/11;4900;ACT
2ffde228;2ffde228;タイムズ・オブ・ロア 失われたメダリオン;33;0;8;0;J;東宝;1990/12/7;5300;SPT
e305202e;d852c2f7;たいむゾーン;64;0;8;16;J;シグマ商事;1991/10/25;6200;ACT
415e5109;666e905b;迷宮の達人 大迷路;16;0;8;16;J;エポック社;1990/11/30;5800;ACT
50ccda33;50ccda33;太陽の神殿;16;0;16;0;J;トンキンハウス;1988/8/1;5900;ADV
948e0bd6;2dc4f189;太陽の勇者ファイバード;64;0;8;16;J;アイレム;1992/1/11;6800;STG
f760f1cb;48dc9540;ダウボーイ;1;0;2;1;J;ケムコ;1985/12/11;5300;ACT
3e470fe0;3e078f29;ダウンタウン熱血行進曲 それ行け大運動会;65;0;8;16;J;テクノスジャパン;1990/10/12;6200;SPT
2a3ca509;728c3d98;ダウンタウン熱血物語;65;0;8;16;J;テクノスジャパン;1989/4/25;5900;ACT
dad34ee6;02b20ca7;TAO -道-;18;0;8;16;J;バップ;1989/12/1;5500;RPG
2526c943;64edbae3;高橋名人のBugってハニー;33;64;8;4;J;ハドソン;1987/6/5;5500;ACT
603c8abe;1ea0052e;高橋名人の冒険島;49;0;2;4;J;ハドソン;1986/9/12;4900;ACT
701b1adf;8afec38f;高橋名人の冒険島II;65;0;8;16;J;ハドソン;1991/4/26;5800;ACT
626abd49;7af8204a;高橋名人の冒険島III;65;0;8;16;J;ハドソン;1992/7/31;5800;ACT
